time,datetime,zeta,phi_obs,phi_m,phi_h,phi_q,L_obukhov,ustar,hs,hl,ws_lo,ws_hi,T_lo,T_hi,q_lo,q_hi,z_lo,z_hi,lat,lon,Press,LWd,Lwu,SWd,Swu,sensible_heat_flux
330.375,1998-11-26T09:00:00.0,0.023595674479919677,0.7999999999999995,0.7999999999999995,0.0,NaN,-161.4006,0.27,-7.2,NaN,5.46,6.27,-19.68,-19.68,NaN,NaN,2.5,10.0,76.25253,-147.69642,1006.1,223.4,232.0,0.0,0.0,-7.2
330.4167,1998-11-26T10:00:02.88,0.01480022653495712,0.8000000000000002,0.8000000000000002,-0.1657142857143116,NaN,-254.64729107142855,0.29,-5.6,NaN,5.87,6.74,-19.49,-19.5,NaN,NaN,2.5,10.0,76.24893,-147.70364,1005.7,224.4,232.3,0.0,0.0,-5.6
330.4583,1998-11-26T10:59:57.12,0.018499046573094046,0.8285714285714286,0.8285714285714286,0.0,NaN,-203.84000000000006,0.28,-6.3,NaN,6.17,7.04,-19.5,-19.5,NaN,NaN,2.5,10.0,76.2448,-147.70871,1005.0,222.2,231.6,0.0,0.0,-6.3
330.5,1998-11-26T12:00:00.0,0.01276484595748722,0.7741935483870972,0.7741935483870972,-0.3362711864406708,NaN,-294.93089999999995,0.31,-5.9,NaN,6.81,7.71,-19.47,-19.49,NaN,NaN,2.5,10.0,76.2402,-147.71397,1004.3,223.7,232.5,0.0,0.0,-5.9
330.5417,1998-11-26T13:00:02.88,0.00766877486700094,0.7695238095238093,0.7695238095238093,-0.6588235294117117,NaN,-492.55808823529406,0.35,-5.1,NaN,7.43,8.44,-19.53,-19.56,NaN,NaN,2.5,10.0,76.23523,-147.71835,1003.8,224.6,233.0,0.0,0.0,-5.1
330.5833,1998-11-26T13:59:57.12,0.00770819260995969,0.8235294117647064,0.8235294117647064,-0.6944680851064094,NaN,-488.9584851063831,0.34,-4.7,NaN,7.1,8.15,-19.49,-19.52,NaN,NaN,2.5,10.0,76.23062,-147.72168,1003.3,225.2,233.5,0.0,0.0,-4.7
330.625,1998-11-26T15:00:00.0,0.0030388125348589064,0.7925925925925921,0.7925925925925921,-2.6181818181816694,NaN,-1235.535709090909,0.36,-2.2,NaN,7.29,8.36,-19.42,-19.47,NaN,NaN,2.5,10.0,76.22597,-147.72395,1002.8,227.9,234.1,0.0,0.0,-2.2
330.6667,1998-11-26T16:00:02.88,0.00609785629499961,0.856565656565657,0.856565656565657,-0.31058823529416624,NaN,-617.3765205882353,0.33,-3.4,NaN,6.99,8.05,-19.47,-19.48,NaN,NaN,2.5,10.0,76.22166,-147.72448,1002.2,219.6,233.2,0.0,0.0,-3.4
330.7083,1998-11-26T16:59:57.12,0.02720915692461856,0.9481481481481481,0.9481481481481481,0.41638554216870277,NaN,-140.72159277108437,0.27,-8.3,NaN,6.36,7.32,-19.78,-19.74,NaN,NaN,2.5,10.0,76.21777,-147.72339,1002.2,204.0,229.4,0.0,0.0,-8.3
330.75,1998-11-26T18:00:00.0,0.06622068054891032,1.1393939393939398,1.1393939393939398,0.968807339449555,NaN,-60.01955229357798,0.22,-10.9,NaN,5.31,6.25,-20.48,-20.33,NaN,NaN,2.5,10.0,76.21442,-147.72261,1002.4,189.5,224.3,0.0,0.0,-10.9
330.7917,1998-11-26T19:00:02.88,0.22992081273115883,1.7411764705882358,1.7411764705882358,1.1255172413793086,NaN,-18.19504137931035,0.17,-17.4,NaN,4.56,5.67,-21.48,-21.12,NaN,NaN,2.5,10.0,76.21154,-147.72156,1002.4,184.2,218.8,0.0,0.0,-17.4
330.8333,1998-11-26T19:59:57.12,0.11923151741608924,1.2825396825396822,1.2825396825396822,0.7905882352941289,NaN,-35.18635235294117,0.21,-17.0,NaN,4.9,5.91,-21.53,-21.33,NaN,NaN,2.5,10.0,76.20907,-147.71915,1002.5,185.8,219.9,0.0,0.0,-17.0
330.875,1998-11-26T21:00:00.0,0.1722655580031952,1.568627450980392,1.568627450980392,0.836923076923074,NaN,-25.0676376923077,0.17,-13.0,NaN,4.56,5.56,-22.11,-21.91,NaN,NaN,2.5,10.0,76.2067,-147.71594,1002.7,190.8,218.4,0.0,0.0,-13.0
330.9167,1998-11-26T22:00:02.88,0.11307653646961088,1.3052631578947365,1.3052631578947365,0.7152941176470616,NaN,-38.66401008403361,0.19,-11.9,NaN,4.66,5.59,-22.36,-22.22,NaN,NaN,2.5,10.0,76.20458,-147.71291,1003.1,191.9,218.6,0.0,0.0,-11.9
330.9583,1998-11-26T22:59:57.12,0.18020273503099823,1.5719298245614037,1.5719298245614037,1.0294179894179905,NaN,-25.3674126984127,0.19,-18.9,NaN,4.86,5.98,-23.3,-22.98,NaN,NaN,2.5,10.0,76.20278,-147.71138,1003.1,169.0,211.6,0.0,0.0,-18.9
331.0417,1998-11-27T01:00:02.88,0.20503521338710654,1.9833333333333325,1.9833333333333325,1.4800000000000038,NaN,-23.174400000000002,0.16,-12.8,NaN,4.44,5.63,-24.14,-23.77,NaN,NaN,2.5,10.0,76.20019,-147.70864,1003.3,168.4,208.8,0.0,0.0,-12.8
331.0833,1998-11-27T01:59:57.12,1.339366732537506,5.399999999999999,5.399999999999999,2.5599999999999983,NaN,-3.7971692307692315,0.08,-10.4,NaN,3.48,5.1,-25.71,-24.67,NaN,NaN,2.5,10.0,76.19872,-147.7084,1003.6,155.3,199.4,0.0,0.0,-10.4
331.125,1998-11-27T03:00:00.0,0.7623318161631333,2.192592592592591,2.192592592592591,3.222857142857135,NaN,-6.896860714285713,0.09,-8.4,NaN,4.53,5.27,-26.49,-25.55,NaN,NaN,2.5,10.0,76.19722,-147.70822,1003.8,154.8,197.3,0.0,0.0,-8.4
331.1667,1998-11-27T04:00:02.88,0.3340985762842514,2.6864197530864202,2.6864197530864202,1.8812903225806548,NaN,-15.940848991935486,0.135,-12.4,NaN,4.21,5.57,-26.78,-26.24,NaN,NaN,2.5,10.0,76.19576,-147.7074,1003.6,170.2,200.9,0.0,0.0,-12.4
331.2083,1998-11-27T04:59:57.12,0.3003669420906701,2.24367816091954,2.24367816091954,1.4794202898550646,NaN,-17.87422092391304,0.145,-13.8,-0.6,4.34,5.56,-26.97,-26.53,NaN,NaN,2.5,10.0,76.19383,-147.70642,1003.6,157.9,199.0,0.0,0.0,-13.8
331.25,1998-11-27T06:00:00.0,0.33936116247076514,2.533333333333333,2.533333333333333,1.53599999999999,NaN,-16.21704,0.14,-14.0,NaN,4.13,5.46,-27.58,-27.1,NaN,NaN,2.5,10.0,76.19206,-147.70494,1003.4,163.8,198.3,0.0,0.0,-14.0
331.2917,1998-11-27T07:00:02.88,0.21458243028464102,2.1155555555555563,2.1155555555555563,1.1449541284403582,NaN,-25.266055045871557,0.15,-10.9,-0.9,4.25,5.44,-27.2,-26.94,NaN,NaN,2.5,10.0,76.18973,-147.7039,1002.8,176.0,202.1,0.0,0.0,-10.9
331.3333,1998-11-27T07:59:57.12,0.14236781023741224,1.6380952380952385,1.6380952380952385,0.45559322033897337,NaN,-36.62542372881357,0.14,-5.9,NaN,3.84,4.7,-26.25,-26.19,NaN,NaN,2.5,10.0,76.18741,-147.70542,1003.2,198.0,208.7,0.0,0.0,-5.9
331.625,1998-11-27T15:00:00.0,0.026604842028549878,1.2799999999999998,1.2799999999999998,-1.0181818181817963,NaN,-152.44985795454542,0.175,-2.2,NaN,4.41,5.25,-20.86,-20.9,NaN,NaN,2.5,10.0,76.17233,-147.71071,1001.8,221.9,228.4,0.0,0.0,-2.2
331.6667,1998-11-27T16:00:02.88,0.026451243762268907,1.1368421052631588,1.1368421052631588,-0.43428571428570506,NaN,-152.9312035714286,0.19,-2.8,0.7,4.63,5.44,-20.81,-20.83,NaN,NaN,2.5,10.0,76.17025,-147.70958,1001.7,216.2,227.6,0.0,0.0,-2.8
331.7083,1998-11-27T16:59:57.12,0.11869047994414623,1.7204301075268817,1.7204301075268817,0.6564705882352933,NaN,-35.5684825367647,0.155,-6.8,1.0,4.18,5.18,-21.65,-21.56,NaN,NaN,2.5,10.0,76.16835,-147.70646,1001.6,197.0,221.4,0.0,0.0,-6.8
331.75,1998-11-27T18:00:00.0,0.2281599780075465,2.1677419354838725,2.1677419354838725,1.488000000000002,NaN,-19.919866730769233,0.155,-13.0,NaN,4.06,5.32,-23.18,-22.79,NaN,NaN,2.5,10.0,76.1667,-147.70313,1001.5,170.6,211.6,0.0,0.0,-13.0
331.7917,1998-11-27T19:00:02.88,0.307806419038172,2.488888888888888,2.488888888888888,1.458227848101267,NaN,-15.841139240506326,0.15,-15.8,NaN,4.45,5.85,-24.72,-24.24,NaN,NaN,2.5,10.0,76.16517,-147.69919,1001.5,166.3,206.3,0.0,0.0,-15.8
331.8333,1998-11-27T19:59:57.12,0.23560393321673223,2.164705882352941,2.164705882352941,1.2981818181818234,NaN,-20.735093181818186,0.17,-17.6,NaN,4.67,6.05,-24.76,-24.34,NaN,NaN,2.5,10.0,76.16332,-147.69486,1001.5,167.2,206.9,0.0,0.0,-17.6
331.875,1998-11-27T21:00:00.0,0.19168745982220584,1.852631578947369,1.852631578947369,1.1551999999999971,NaN,-25.3405755,0.19,-20.0,-5.7,5.01,6.33,-24.63,-24.25,NaN,NaN,2.5,10.0,76.16131,-147.6891,1001.5,161.1,206.1,0.0,0.0,-20.0
331.9167,1998-11-27T22:00:02.88,0.21736984927956915,1.866666666666667,1.866666666666667,1.2088888888888871,NaN,-23.02741296296297,0.17,-16.2,NaN,4.76,5.95,-25.31,-24.95,NaN,NaN,2.5,10.0,76.15918,-147.68393,1001.5,176.0,206.4,0.0,0.0,-16.2
332.0,1998-11-28T00:00:00.0,0.14446211388612154,1.2666666666666664,1.2666666666666664,1.0355056179775264,NaN,-37.720017977528094,0.16,-8.9,NaN,5.24,6.0,-27.32,-27.14,NaN,NaN,2.5,10.0,76.15496,-147.67054,1001.3,155.7,199.6,0.0,0.0,-8.9
332.0833,1998-11-28T01:59:57.12,0.17205535273172173,1.1764705882352942,1.1764705882352942,1.2088888888888787,NaN,-34.60155714285715,0.17,-12.6,-0.6,5.06,5.81,-29.58,-29.3,NaN,NaN,2.5,10.0,76.15056,-147.65668,1001.5,147.8,191.3,0.0,0.0,-12.6
332.125,1998-11-28T03:00:00.0,0.7400320948031107,2.0,2.0,1.1636363636363596,NaN,-8.26909090909091,0.1,-11.0,-0.3,4.61,5.36,-30.32,-29.92,NaN,NaN,2.5,10.0,76.14836,-147.64992,1001.6,146.6,188.9,0.0,0.0,-11.0
332.1667,1998-11-28T04:00:02.88,0.3049627062228697,1.4285714285714286,1.4285714285714286,1.3367741935483781,NaN,-20.619832258064516,0.14,-12.4,-0.4,4.88,5.63,-31.06,-30.69,NaN,NaN,2.5,10.0,76.14622,-147.64249,1001.3,145.5,186.9,0.0,0.0,-12.4
332.2083,1998-11-28T04:59:57.12,1.0190116640715443,2.0148148148148164,2.0148148148148164,1.0210909090909013,NaN,-6.211079999999998,0.09,-11.0,-0.3,4.26,4.94,-31.24,-30.85,NaN,NaN,2.5,10.0,76.1439,-147.6351,1001.4,144.8,185.8,0.0,0.0,-11.0
332.3333,1998-11-28T07:59:57.12,0.357920350285622,1.4358974358974361,1.4358974358974361,1.3627586206896516,NaN,-18.267297413793106,0.13,-11.6,-0.2,4.62,5.32,-32.15,-31.77,NaN,NaN,2.5,10.0,76.13762,-147.61062,1001.6,143.8,182.9,0.0,0.0,-11.6
332.375,1998-11-28T09:00:00.0,2.731517967010937,3.466666666666668,3.466666666666668,0.9268965517241418,NaN,-2.4035586206896555,0.06,-8.7,-0.2,4.59,5.37,-32.27,-31.85,NaN,NaN,2.5,10.0,76.13561,-147.60132,1001.7,145.4,183.7,0.0,0.0,-8.7
332.4167,1998-11-28T10:00:02.88,3.476267596860596,3.4133333333333313,3.4133333333333313,1.3499999999999976,NaN,-1.9107421875,0.05,-6.4,-0.1,4.0,4.64,-32.61,-32.07,NaN,NaN,2.5,10.0,76.13364,-147.5932,1002.0,148.8,183.0,0.0,0.0,-6.4
332.4583,1998-11-28T10:59:57.12,0.3257481224925281,1.4222222222222216,1.4222222222222216,1.6192771084337412,NaN,-20.136404819277107,0.12,-8.3,-0.2,4.17,4.81,-32.24,-31.89,NaN,NaN,2.5,10.0,76.13176,-147.58532,1001.8,151.8,183.9,0.0,0.0,-8.3
332.5833,1998-11-28T13:59:57.12,0.38853994156829563,1.5272727272727273,1.5272727272727273,1.7600000000000118,NaN,-17.36955,0.11,-7.6,-0.1,4.01,4.64,-33.06,-32.68,NaN,NaN,2.5,10.0,76.1275,-147.56712,1002.1,143.4,180.6,0.0,0.0,-7.6
332.625,1998-11-28T15:00:00.0,0.41467128842425705,1.3575757575757579,1.3575757575757579,1.7382716049382654,NaN,-16.46496296296296,0.11,-8.1,-0.1,3.56,4.12,-33.4,-33.0,NaN,NaN,2.5,10.0,76.12654,-147.56231,1002.3,143.9,179.3,0.0,0.0,-8.1
332.6667,1998-11-28T16:00:02.88,0.523963654570952,1.8370370370370372,1.8370370370370372,2.21142857142857,NaN,-13.145432142857143,0.09,-5.6,-0.1,3.92,4.54,-33.66,-33.23,NaN,NaN,2.5,10.0,76.12536,-147.55826,1002.4,144.5,179.2,0.0,0.0,-5.6
332.7083,1998-11-28T16:59:57.12,0.8553995721602935,2.0952380952380962,2.0952380952380962,2.187906976744195,NaN,-8.074060465116283,0.07,-4.3,0.0,3.3,3.85,-33.74,-33.32,NaN,NaN,2.5,10.0,76.12476,-147.55399,1002.7,149.6,179.6,0.0,0.0,-4.3
333.7083,1998-11-29T16:59:57.12,0.013054243347756596,0.6779661016949146,0.6779661016949146,-1.0892307692307461,NaN,-287.77744975961537,0.295,-5.2,NaN,7.69,8.44,-19.43,-19.49,NaN,NaN,2.5,10.0,76.13164,-147.74647,995.9,235.9,234.3,0.0,0.0,-5.2
333.75,1998-11-29T18:00:00.0,0.018630744692444544,0.7849056603773586,0.7849056603773586,-0.942222222222258,NaN,-190.95542986111113,0.265,-5.4,NaN,7.16,7.94,-18.47,-18.53,NaN,NaN,2.5,10.0,76.13266,-147.7619,995.0,236.2,237.3,0.0,0.0,-5.4
333.7917,1998-11-29T19:00:02.88,0.014663988295931015,0.8098765432098767,0.8098765432098767,-1.1519999999999757,NaN,-238.95162000000002,0.27,-4.5,NaN,7.14,7.96,-18.21,-18.27,NaN,NaN,2.5,10.0,76.13378,-147.77714,994.5,235.0,238.5,0.0,0.0,-4.5
333.8333,1998-11-29T19:59:57.12,0.010429361566332713,0.7209876543209871,0.7209876543209871,-1.6199999999999657,NaN,-336.7638281249999,0.27,-3.2,-2.0,7.15,7.88,-18.25,-18.31,NaN,NaN,2.5,10.0,76.13508,-147.78958,993.9,236.2,238.2,0.0,0.0,-3.2
333.875,1998-11-29T21:00:00.0,0.011493488153146084,0.7680000000000007,0.7680000000000007,-2.285714285714237,NaN,-304.52008928571433,0.25,-2.8,-0.9,6.64,7.36,-18.19,-18.27,NaN,NaN,2.5,10.0,76.13612,-147.80319,993.2,235.5,238.3,0.0,0.0,-2.8
333.9167,1998-11-29T22:00:02.88,0.009274825081904367,0.7,0.7,-3.0719999999999343,NaN,-374.69951999999995,0.24,-2.0,-0.8,6.43,7.06,-18.07,-18.15,NaN,NaN,2.5,10.0,76.13684,-147.81551,992.4,237.1,239.0,0.0,0.0,-2.0
333.9583,1998-11-29T22:59:57.12,0.020607696408802965,0.7813953488372093,0.7813953488372093,-1.2899999999999725,NaN,-164.54222109374996,0.215,-3.2,-0.8,6.13,6.76,-17.66,-17.72,NaN,NaN,2.5,10.0,76.13757,-147.82747,991.4,238.3,240.2,0.0,0.0,-3.2
334.0417,1998-11-30T01:00:02.88,0.028930243211777226,0.9523809523809524,0.9523809523809524,-0.8000000000000114,NaN,-111.26429999999998,0.21,-4.2,-0.2,5.82,6.57,-16.82,-16.87,NaN,NaN,2.5,10.0,76.13876,-147.84891,989.5,238.1,242.6,0.0,0.0,-4.2
334.0833,1998-11-30T01:59:57.12,0.11340212889088298,1.2622222222222221,1.2622222222222221,0.4000000000000057,NaN,-28.45124999999999,0.15,-6.0,0.5,4.99,5.7,-16.86,-16.81,NaN,NaN,2.5,10.0,76.13935,-147.85558,988.8,228.2,240.3,0.0,0.0,-6.0
334.125,1998-11-30T03:00:00.0,0.2870155454563186,1.8933333333333333,1.8933333333333333,0.639999999999999,NaN,-11.233333333333336,0.1,-4.5,NaN,3.34,4.05,-16.85,-16.76,NaN,NaN,2.5,10.0,76.14034,-147.85852,988.3,234.6,240.7,0.0,0.0,-4.5
334.4167,1998-11-30T10:00:02.88,0.11371890320962308,1.2698412698412698,1.2698412698412698,1.2256603773584869,NaN,-46.217632075471684,0.21,-15.9,NaN,5.24,6.24,-26.45,-26.16,NaN,NaN,2.5,10.0,76.15254,-147.78238,990.9,153.6,200.4,0.0,0.0,-15.9
334.4583,1998-11-30T10:59:57.12,0.203754063113882,1.3473684210526318,1.3473684210526318,0.9797156398104261,NaN,-25.813895260663504,0.19,-21.1,NaN,6.21,7.17,-26.47,-26.13,NaN,NaN,2.5,10.0,76.15372,-147.7637,991.8,153.1,200.9,0.0,0.0,-21.1
334.5,1998-11-30T12:00:00.0,0.1953797281951902,1.3614035087719296,1.3614035087719296,0.9631683168316841,NaN,-27.361298019801982,0.19,-20.2,-1.6,6.19,7.16,-26.86,-26.54,NaN,NaN,2.5,10.0,76.15456,-147.74335,992.8,150.9,200.1,0.0,0.0,-20.2
334.5417,1998-11-30T13:00:02.88,0.13570306012475555,1.0793650793650789,1.0793650793650789,0.7466666666666698,NaN,-40.2339,0.21,-18.9,NaN,6.7,7.55,-27.37,-27.16,NaN,NaN,2.5,10.0,76.1549,-147.72107,994.0,148.6,198.9,0.0,0.0,-18.9
334.5833,1998-11-30T13:59:57.12,0.06674678511685157,0.9391304347826082,0.9391304347826082,0.48262295081968337,NaN,-82.4862762295082,0.23,-12.2,NaN,6.94,7.75,-27.57,-27.49,NaN,NaN,2.5,10.0,76.15514,-147.69668,995.4,146.7,199.4,0.0,0.0,-12.2
334.625,1998-11-30T15:00:00.0,0.0704473420816187,0.8307692307692313,0.8307692307692313,0.2683870967741878,NaN,-78.15650322580645,0.26,-18.6,-1.2,6.39,7.2,-27.57,-27.51,NaN,NaN,2.5,10.0,76.15513,-147.67282,996.4,146.5,199.2,0.0,0.0,-18.6
334.6667,1998-11-30T16:00:02.88,0.06862172905145178,0.8052287581699351,0.8052287581699351,0.4294736842105256,NaN,-79.93968157894736,0.255,-17.1,-1.2,6.39,7.16,-27.48,-27.39,NaN,NaN,2.5,10.0,76.15465,-147.64853,997.5,146.3,198.0,0.0,0.0,-17.1
334.7083,1998-11-30T16:59:57.12,0.13025843752016616,0.9543859649122804,0.9543859649122804,0.5444776119402869,NaN,-42.98136044776119,0.19,-13.4,-0.4,5.84,6.52,-27.99,-27.87,NaN,NaN,2.5,10.0,76.15387,-147.62606,998.8,145.0,196.0,0.0,0.0,-13.4
334.75,1998-11-30T18:00:00.0,0.12101127680774479,0.8634920634920632,0.8634920634920632,0.5600000000000023,NaN,-46.50344999999999,0.21,-16.8,-0.9,5.7,6.38,-28.12,-27.98,NaN,NaN,2.5,10.0,76.1528,-147.60379,1000.0,143.8,194.7,0.0,0.0,-16.8
334.7917,1998-11-30T19:00:02.88,0.09635124714553447,0.9391304347826082,0.9391304347826082,0.6272727272727362,NaN,-57.57203181818181,0.23,-17.6,-0.7,6.66,7.47,-27.76,-27.61,NaN,NaN,2.5,10.0,76.15164,-147.58055,1001.1,141.6,196.0,0.0,0.0,-17.6
334.8333,1998-11-30T19:59:57.12,0.2531560470156506,1.1166666666666665,1.1166666666666665,0.726709677419351,NaN,-22.879463225806454,0.16,-15.5,NaN,5.38,6.05,-28.86,-28.64,NaN,NaN,2.5,10.0,76.15037,-147.56047,1002.6,139.8,192.0,0.0,0.0,-15.5
334.875,1998-11-30T21:00:00.0,0.29815635428633963,1.1555555555555548,1.1555555555555548,0.7680000000000062,NaN,-19.946250000000003,0.15,-15.0,NaN,5.2,5.85,-29.55,-29.31,NaN,NaN,2.5,10.0,76.14948,-147.54034,1004.2,137.6,189.5,0.0,0.0,-15.0
334.9583,1998-11-30T22:59:57.12,0.13590586744761968,0.7746031746031751,0.7746031746031751,0.7905882352941135,NaN,-45.076803208556136,0.21,-18.7,-0.6,4.52,5.13,-30.34,-30.12,NaN,NaN,2.5,10.0,76.14777,-147.50568,1006.5,137.5,188.2,0.0,0.0,-18.7
335.2083,1998-12-01T04:59:57.12,0.4502174515341072,0.7809523809523812,0.7809523809523812,1.1323076923076945,NaN,-14.704523076923081,0.14,-18.2,NaN,3.04,3.45,-32.51,-32.05,NaN,NaN,2.5,10.0,NaN,NaN,1012.3,129.2,177.3,0.0,0.0,-18.2
335.25,1998-12-01T06:00:00.0,3.2171085542771385,3.626666666666665,3.626666666666665,1.7898305084745862,NaN,-2.1355932203389836,0.05,-5.9,0.0,2.83,3.51,-33.6,-32.94,NaN,NaN,2.5,10.0,76.14152,-147.42073,1013.3,128.2,172.8,0.0,0.0,-5.9
335.375,1998-12-01T09:00:00.0,0.6164344245259464,3.5151515151515147,3.5151515151515147,2.9920000000000093,NaN,-11.4898575,0.11,-12.0,-0.1,3.56,5.01,-34.53,-33.51,NaN,NaN,2.5,10.0,76.14059,-147.40093,1015.0,129.1,172.1,0.0,0.0,-12.0
335.8333,1998-12-01T19:59:57.12,1.496179456761477,7.854545454545453,7.854545454545453,7.577777777777763,NaN,-5.195059374999999,0.055,-3.6,-0.1,2.4,4.02,-37.47,-35.92,NaN,NaN,2.5,10.0,76.14362,-147.40867,1016.6,151.6,169.1,0.0,0.0,-3.6
335.875,1998-12-01T21:00:00.0,0.18254394573240795,1.6919540229885057,1.6919540229885057,2.1195061728394915,NaN,-39.92569629629629,0.145,-8.1,-0.1,3.12,4.04,-35.36,-34.99,NaN,NaN,2.5,10.0,76.14367,-147.41355,1016.5,158.7,176.5,0.0,0.0,-8.1
336.0833,1998-12-02T01:59:57.12,0.004987690927893548,0.7022222222222223,0.7022222222222223,-3.8400000000000882,NaN,-1226.745,0.3,-2.0,0.5,6.24,7.03,-30.29,-30.37,NaN,NaN,2.5,10.0,76.13684,-147.47234,1014.7,191.2,196.9,0.0,0.0,-2.0
336.125,1998-12-02T03:00:00.0,0.0037129857189197577,0.5333333333333334,0.5333333333333334,-3.80571428571428,NaN,-1611.308110714286,0.37,-2.8,0.5,6.54,7.28,-29.69,-29.78,NaN,NaN,2.5,10.0,76.13451,-147.48879,1014.0,194.1,199.7,0.0,0.0,-2.8
336.2083,1998-12-02T04:59:57.12,0.005854818907305094,0.4733333333333327,0.4733333333333327,-1.8285714285713897,NaN,-986.0571428571432,0.4,-5.6,1.7,7.57,8.28,-28.76,-28.84,NaN,NaN,2.5,10.0,76.12957,-147.52274,1012.4,196.1,202.0,0.0,0.0,-5.6
336.25,1998-12-02T06:00:00.0,0.0017003818124539918,0.48644688644688644,0.48644688644688644,-7.279999999999846,NaN,-3308.647671875001,0.455,-2.4,2.3,8.61,9.44,-28.1,-28.22,NaN,NaN,2.5,10.0,76.12675,-147.53964,1011.4,211.6,205.4,0.0,0.0,-2.4
336.3333,1998-12-02T07:59:57.12,0.011828149861545042,0.8533333333333328,0.8533333333333328,-1.0315789473684251,NaN,-475.404769736842,0.35,-7.6,2.8,8.57,9.69,-28.09,-28.16,NaN,NaN,2.5,10.0,76.12087,-147.57498,1010.4,190.4,203.8,0.0,0.0,-7.6
337.4583,1998-12-03T10:59:57.12,0.002202863821840757,0.8049382716049377,0.8049382716049377,-1.6615384615384854,NaN,-2545.466123076923,0.54,-5.2,2.2,11.57,13.2,-28.02,-28.07,NaN,NaN,2.5,10.0,75.92709,-147.79876,1006.6,167.2,203.0,0.0,0.0,-5.2
337.5,1998-12-03T12:00:00.0,0.006453933976684968,0.9006289308176095,0.9006289308176095,-0.5888888888888973,NaN,-871.2406104166668,0.53,-14.4,1.4,11.57,13.36,-28.09,-28.14,NaN,NaN,2.5,10.0,75.91781,-147.78004,1008.0,154.3,202.1,0.0,0.0,-14.4
337.5417,1998-12-03T13:00:02.88,0.002515663813292021,0.8452830188679242,0.8452830188679242,-1.8171428571429264,NaN,-2284.996098214286,0.53,-5.6,NaN,11.86,13.54,-28.65,-28.71,NaN,NaN,2.5,10.0,75.90856,-147.76151,1009.4,159.6,202.6,0.0,0.0,-5.6
337.5833,1998-12-03T13:59:57.12,0.012763647310624439,0.8340425531914887,0.8340425531914887,-0.07595959595958085,NaN,-453.83235606060595,0.47,-19.8,0.9,10.82,12.29,-28.85,-28.86,NaN,NaN,2.5,10.0,75.89991,-147.74349,1011.0,144.4,200.3,0.0,0.0,-19.8
337.625,1998-12-03T15:00:00.0,0.028216478932901638,0.7967078189300416,0.7967078189300416,0.23142857142857473,NaN,-205.98083758928578,0.405,-28.0,0.3,10.0,11.21,-28.94,-28.89,NaN,NaN,2.5,10.0,75.89213,-147.72862,1012.4,133.6,197.3,0.0,0.0,-28.0
337.6667,1998-12-03T16:00:02.88,0.09645433043328086,1.0271604938271595,1.0271604938271595,0.24424028268550715,NaN,-61.490248409893994,0.27,-28.3,-0.1,8.74,9.78,-29.47,-29.39,NaN,NaN,2.5,10.0,75.88573,-147.71636,1014.1,131.6,194.4,0.0,0.0,-28.3
337.7083,1998-12-03T16:59:57.12,0.117014738832816,1.3120000000000005,1.3120000000000005,0.20588235294117732,NaN,-51.61420036764706,0.25,-27.2,0.0,9.15,10.38,-29.95,-29.88,NaN,NaN,2.5,10.0,75.88079,-147.70379,1015.6,131.7,193.3,0.0,0.0,-27.2
337.75,1998-12-03T18:00:00.0,0.05913506795127673,1.0166666666666673,1.0166666666666673,0.24888888888888988,NaN,-103.01440000000001,0.32,-28.8,0.0,9.04,10.26,-30.18,-30.11,NaN,NaN,2.5,10.0,75.87678,-147.69063,1017.2,131.1,192.5,0.0,0.0,-28.8
337.7917,1998-12-03T19:00:02.88,0.0698820378513827,0.9379310344827592,0.9379310344827592,0.3301185770750983,NaN,-88.17635691699603,0.29,-25.3,-0.2,7.8,8.82,-30.49,-30.4,NaN,NaN,2.5,10.0,75.87382,-147.67653,1018.8,130.2,190.5,0.0,0.0,-25.3
337.8333,1998-12-03T19:59:57.12,0.11139209782522605,1.1826086956521744,1.1826086956521744,0.5858706467661697,NaN,-55.84108208955224,0.23,-20.1,-0.2,6.76,7.78,-30.75,-30.59,NaN,NaN,2.5,10.0,75.8715,-147.66283,1020.3,128.9,188.8,0.0,0.0,-20.1
337.875,1998-12-03T21:00:00.0,0.1558541086448898,1.0385964912280705,1.0385964912280705,0.8081012658227882,NaN,-41.154,0.19,-15.8,-0.2,5.29,6.03,-31.6,-31.39,NaN,NaN,2.5,10.0,75.86978,-147.64777,1021.6,128.6,185.0,0.0,0.0,-15.8
337.9167,1998-12-03T22:00:02.88,0.24311896797507818,1.299999999999999,1.299999999999999,0.9404081632653047,NaN,-26.690873469387764,0.16,-14.7,-0.2,4.65,5.43,-31.93,-31.66,NaN,NaN,2.5,10.0,75.86841,-147.63423,1022.9,128.5,182.9,0.0,0.0,-14.7
337.9583,1998-12-03T22:59:57.12,0.281338667988184,1.4333333333333325,1.4333333333333325,1.0239999999999891,NaN,-23.21709176470588,0.16,-17.0,-0.2,4.44,5.3,-32.12,-31.78,NaN,NaN,2.5,10.0,75.86715,-147.61972,1023.8,129.3,182.3,0.0,0.0,-17.0
338.0,1998-12-04T00:00:00.0,0.5574636174636174,1.3866666666666667,1.3866666666666667,1.4048780487804857,NaN,-12.0109756097561,0.1,-8.2,-0.1,3.41,3.93,-32.83,-32.47,NaN,NaN,2.5,10.0,75.86593,-147.60659,1024.6,129.1,180.1,0.0,0.0,-8.2
